GeneID,Mean,Mean.log10,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
b3942,1.72289788722992,0.233901128172874,0.197182798465594,0.0433669938984417,1.50902568995953,2.3300800204277,0.178696625623097,0.367370816023194
b3943,0.911621868610382,-0.0434777066111565,0.104887930427296,0.0561845728392321,0.719321774939696,1.11041177411874,-0.143076797847969,0.0454840502122461
b3944,0.861599624156952,-0.0697815790772438,0.121844624744415,0.070700067380262,0.62669097284476,1.09033234218756,-0.202946591751465,0.0375588901479531
b3945,1.46218860149384,0.162428021430969,0.166446799052506,0.0465365274568808,1.22144613464673,1.87438732981682,0.0868743194801405,0.27285921026379
b3946,0.990025460720062,-0.00802574586123228,0.125882808781659,0.0574146079635611,0.74370311597983,1.23913303017616,-0.128601497995062,0.093117912664727
b3947,1.32921373844147,0.122265197336674,0.108263610638875,0.0334007764995537,1.18454925815264,1.64617130657037,0.0735531244108205,0.216474732895149
b3949,1.36003994941711,0.131400436162949,0.14012309416888,0.0426252463087533,1.13940655092398,1.67998939553897,0.0566787002137904,0.225306538469168
b3950,1.25527596473694,0.0915500149130821,0.229928660783559,0.0793768865490668,0.862332781155904,1.7496455013752,-0.0643252007977286,0.242950064460307
b3951,1.16056644916534,0.0636688619852066,0.0799104079776664,0.029317201080069,1.02732702990373,1.34169585108757,0.0117087101901691,0.127654057186543
b3952,0.891241431236267,-0.0528577379882336,0.0980678942365568,0.0511566213084269,0.701843200127284,1.07625888586044,-0.153760000899549,0.0319167497984449
b3953,0.886703431606293,-0.0599048845469952,0.15748013017219,0.0854648521291175,0.585099964837233,1.19790127575398,-0.232769964941019,0.0784210247099805
b3954,0.954168140888214,-0.0228804014623165,0.10128920261978,0.0470865388855253,0.761872941255569,1.15557352801164,-0.118117480890858,0.0627975829614249
b3955,1.32472276687622,0.120603367686272,0.114053960049361,0.0360142835395169,1.15607300599416,1.60506016910076,0.0629852593900753,0.205491271035228
b3956,1.48482596874237,0.170127809047699,0.133368750769464,0.0356466900158722,1.31937851309776,1.88159237305324,0.120369404939886,0.274524667866116
b3957,0.899412870407104,-0.0483930967748165,0.089324049298341,0.04677935866713,0.726854301492373,1.06746973693371,-0.138552639710641,0.0283555660951868
b3958,1.05253529548645,0.0198321603238583,0.107920525341782,0.046706891612155,0.855108341574669,1.26319262882074,-0.067978879065505,0.101469581419908
b3959,1.06884527206421,0.0261130668222904,0.119194432912125,0.0500571755682027,0.849938078224659,1.31063902278741,-0.0706127157098956,0.117483089763156
b3960,1.32965743541718,0.121809996664524,0.128694859486013,0.0405923239145983,1.13068849643071,1.66633139848709,0.0533429639966512,0.221761353489087
b3961,1.19929897785187,0.0767265781760216,0.123069806459862,0.0434626953312779,0.989497498671214,1.46396962006887,-0.00458531107610662,0.16553206237568
b3962,1.15598177909851,0.0613689869642258,0.0982224596286701,0.037364319254988,0.994245937963327,1.35775454640389,-0.00250617471248607,0.13282122710739
b3963,0.856847047805786,-0.0712935030460358,0.109237435376995,0.0643472596809738,0.6484939361612,1.05668199062347,-0.188094081580112,0.0239443056636658
b3964,1.22636592388153,0.0841589868068695,0.178710583128864,0.0620383896130084,0.921929471691449,1.61021480758985,-0.0353023017335734,0.20688381432663
