Gene	42C glucose	Acetate	Fructose	Fumarate	Galactose 	Glucosamine	Glucose	Glycerol	Glycerol + AA	LB	Mannose	Osmotic-stress glucose	Pyruvate	Succinate	Xylose	Chemostat u=0.12	Chemostat u=0.20	Chemostat u=0.35	Chemostat u=0.5	pH6 glucose
pheT	2.9614663419905045	2.869992899531689	3.061358259417392	2.960476457213845	3.0098717982386543	2.9790174010937354	2.9984358224115524	3.0038219800512507	2.934374989107393	2.966395167937722	3.0227848785998126	2.7899609089199946	3.053603745804252	2.9795865727405815	2.943646083010505	3.2211777023738892	3.2278062480188288	3.152786539041432	3.1465064959140543	2.8856195684875536
valS	2.560111924755716	2.338052127727345	2.436345872781997	2.3703178290164426	2.300827902762109	2.351161099615773	2.532824425331991	2.3813591586459006	2.4813380693317706	2.572334577244026	2.4215590528328517	2.261065767897815	2.3978654506528856	2.3754125892941675	2.450321644033842	2.321867954573458	2.3418537942206106	2.387801236842032	2.4571374802750454	2.3149446192065954
dppA	2.9915499245729196	3.3323286042362272	3.1610388156202474	3.4826242450721265	3.325534891554221	3.271829457985615	2.9910347430229103	3.3281178731690093	3.332210651262091	2.4736788578305355	3.3657472585871417	3.166600040424344	3.445733133539918	3.3983754354212015	3.1945223295898817	3.4788157179996193	3.496229761927824	3.480734504532127	3.3496793808198904	3.0647528538965196
aceF	3.2581555055176867	2.972332549306516	3.338889808086278	3.1660327100106445	3.1114522292926146	3.0897955993705506	3.2544386449977067	3.0865401166531883	3.15815090679369	3.429069117025753	3.1800147562545322	3.309841070424012	3.7203536211801143	3.1915395898209256	3.44257830695944	3.2581390140614	3.1784162557584557	3.200638701426338	3.192915618855588	3.3782235183740825
katG	2.850456508411388	2.848787551658135	2.754635978595797	2.8675990092776162	3.018264301536418	3.076678110752933	2.6397181741184896	2.836914262123472	2.4302224225419797	2.4252586936871063	2.9376913209516204	2.4657935667964765	2.942969423038407	2.8657214428030198	2.647095263010148	3.2087949856723874	3.1275035611108803	3.014391783013698	2.8619562625817956	2.5876889143127553
gyrA	2.2106255935073698	2.1003557274833335	2.240440346588737	2.122522349477505	2.0301173427514447	2.2258897092061107	2.172748436763216	2.18627102630649	2.1900377029211233	2.352433314241751	2.207377103740517	1.9820922149423157	2.162210535061937	2.157110620388542	2.1604061436473727	2.3124444526011225	2.332527558108638	2.3295182674813897	2.4070918316883088	2.087936760111392
icd	3.7525047923494235	3.897995616566188	3.662923289703112	3.830709782823756	3.7602824144267535	3.8356973438013693	3.824680550413049	3.7253221331294037	3.6883657048543315	3.3687720810946833	3.8736151857289367	3.8513295639793754	3.928875493627912	3.802310798402303	3.8162893450548676	3.693147147370116	3.813474515506888	3.8394169899595747	3.8284662642038225	3.7119092052113034
atpD	3.504633105387732	3.624649056074578	3.6686863770339673	3.7344772310699406	3.583927397427087	3.7349488364060495	3.6804525969829944	3.7569448717182317	3.839939858845491	3.707501611593109	3.7318270658491537	3.421401153010547	3.86409462972951	3.766331064153398	3.6841780081348756	3.545609929253268	3.6324715551528772	3.7020349514646256	3.7245592733358017	3.379304232284335
pepN	2.435962145378859	2.5046957926553506	2.4560638237651524	2.5185492778691567	2.4126940219099726	2.4485907354794616	2.410100601969001	2.4863137003417046	2.440070986128964	2.478958243615663	2.501540199516482	2.301684292075906	2.5023127821017552	2.4751085790940692	2.457595041895384	2.5246606828773124	2.5766205992430424	2.53664756701992	2.476498946093818	2.3957704796211674
pykF	3.232829485928524	3.068948668272449	3.360998245404255	3.042278847691586	3.210299996621076	3.180022336748802	3.246916825224961	3.1864718810657346	3.1180377283127654	3.0941999797631126	3.1296812351444014	3.050888033856591	2.9115430757934364	3.047852541308987	3.3153449662134964	3.229773131297272	3.119690557396822	3.1123315245936496	3.195624623810628	3.246627144200617
aceA	4.064119801198873	4.805226056912978	3.810932489335545	4.503029120710947	4.714583401439034	4.278485729561254	3.7472729947769103	4.209071606239731	3.561205356606993	3.264185020657154	4.489570886885876	3.917083940789293	4.067059646707836	4.438013806545861	3.7558970288810367	4.847918742378923	4.770140169207765	4.666360833871513	4.383245061697968	3.6352748716788175
fumA	2.0912772829722526	3.0998091870749236	2.727438512602959	2.9782400611288153	2.742024319007009	2.782478948627451	2.428253023024614	2.736391690569075	2.8636291013729815	2.8749691240748376	2.9837031347434806	2.168613940413114	2.896446251759198	2.998326922428973	2.64035869248213	2.6976914624913184	2.835701361976618	2.9722965112020265	3.0169164595238307	2.3474678672937457
putA	1.3309656036238482	1.4889159994219763	1.4217850983551479	1.4501430866983187	1.3101837115131583	1.5706386801156362	1.4058822421960895	1.462977389464142	2.0922784398466696	2.2596926304056457	1.4024333428754239	1.4708301779254307	1.458497366816281	1.4106656674980995	1.5260234496781855	1.4879640200398907	1.49955400831328	1.5790371559287897	1.5712075336363835	1.5125666698743612
katE	2.0686856384446224	2.7341187720598263	2.337801165984594	2.7449491704085682	2.944501252128649	2.5947301699976277	2.369490058969635	2.604817327682073	1.9410532434082122	1.9614943419125237	2.599795946325443	2.357907597801326	2.440205017460393	2.678124549252596	2.2544419177994666	3.0062600561594865	2.9110505123624977	2.7656434475084652	2.548674673706103	2.5690116995608245
htpG	3.13523423539678	2.5440736164779967	2.6038876190825837	2.6472732311822416	2.4875505549429677	2.624535128935622	2.6187295962621135	2.6296053194140714	2.8341268021117947	2.9895990702831	2.644379353258099	2.548353177812519	2.5707580571977817	2.676823963847856	2.6608102438526102	2.5624638960443824	2.594653670585609	2.6260850546943866	2.632043808176785	2.679188373086181
tsf	3.5369277944241175	3.324077482767837	3.536757545068237	3.453225651319601	3.3408531888221917	3.5308478881270973	3.595675341963717	3.514242030661705	3.7087130060011124	3.7277304033429375	3.4173079236870456	3.604011278377476	3.4831956184637547	3.443863532223084	3.5438192183592734	3.231551233575354	3.26397672562975	3.286456999463914	3.376471202273228	3.597024873374851
ptsI	3.1229487325758636	2.8435422698900386	3.25483865107656	2.872454059765657	3.071398070875674	3.1451421203728036	3.3042530282047142	2.9492802383481806	2.794790577911735	2.795380277011877	3.0753253893077765	3.0203971624037456	2.8672214852254356	2.8877492161151594	2.986536862470689	3.037532968398174	3.073522588268803	3.107871211557674	3.1860668656371076	3.0489074475998077
argG	3.1949466605023287	2.7990031917059275	3.0601204991071556	2.860961601334742	2.881753724511764	2.9451457941059465	3.217814973464722	2.9675339231947286	2.267880916031321	2.0950339886497646	2.944655675477219	2.9593353265973175	2.9032607730124056	2.9360959880586432	2.9960315502765895	2.859466960709942	2.84321259966652	2.7975611054246396	2.9765592060980497	3.056164010114529
glpK	2.0042629084873256	2.1419741119736764	1.916084303709085	2.197176042301779	2.0397085100371837	1.9636320327682313	1.9928919661246638	3.779486385665395	3.54907211015027	3.200327150385264	2.240617295453459	1.888046586581715	2.1659105256722593	2.109267094397762	1.919571275636175	2.5171070091568897	2.5011262386097153	2.45814696939489	2.272795516169658	1.8839016084242097
pta	2.530272068162269	2.363188516332431	2.4529131374420645	2.3984989324568495	2.3807238759625244	2.427042680761722	2.3575456013079648	2.356926453143619	2.424242411915355	2.5078635750128186	2.4048859680613046	2.352414008216757	2.9248230373444186	2.4087019608640943	2.485785047384138	2.6568581292328157	2.6099546169528107	2.5737935506860437	2.5251829307557143	2.52508364679873
tig	3.5696011299138757	3.4645197634843288	3.6162348137920657	3.5451960192403194	3.479357822580988	3.536190912432001	3.6941310877944624	3.5966257563253836	3.6947179703340938	3.829419724226765	3.601290034000093	3.5096494055882546	3.5383982016085183	3.626060905669457	3.644228303902254	3.375124415705419	3.4484830068421486	3.497052853818014	3.514341412110935	3.45841774460384
bamA	2.5576947268249377	2.4872692354708046	2.5665265734515	2.5920075465406756	2.5210028875022723	2.588173224543267	2.6046822542961627	2.6113124244351296	2.6170385174451747	2.5603868420231786	2.5737087852413345	2.5661051136915787	2.6720991325795307	2.5469962615295514	2.5748382721102634	2.489817334600551	2.540253852308936	2.531056376642147	2.5056244084447146	2.5990689145325057
pnp	2.700857138192477	2.789861596061781	2.8957661231113314	2.860859497117918	2.7714841720766117	2.8749383867506344	2.7986725917658664	2.8497748094101865	2.799433030218897	2.8771612274785445	2.9101004330904234	2.5628846960161678	2.8463314951016043	2.851104176803917	2.8307242570081375	3.0100580953366562	3.0089437048209193	3.0113265164893246	3.022414485986917	2.721485141061727
pgi	3.0469559336979697	2.8852323217825417	2.9539808310891473	2.8652465102343903	2.961513279308207	2.9637093496692555	2.960285424289747	2.9872041452175897	3.015828709259364	2.844080131422754	2.9374683492157354	2.851984963998805	2.7895377711915996	2.8516359893449055	3.0556249635948105	2.8970581964905615	2.8947263986445892	2.8853060784424738	2.920365876651757	3.051326295511016
sdhA	2.659549121270012	3.223550976469145	2.8159773320178694	2.977363438250205	2.85917123920777	2.9881086696910746	2.6160313260194106	2.8284061530258664	2.9490738584927576	3.002546769976628	2.9508595891916514	2.5093943015591984	3.0769208891161535	2.9736517365743094	2.8107565059242816	3.199627030767538	3.187011603423395	3.167576491887058	3.1458788388400687	2.5571418538831723
lon	2.5490757430679354	2.2511936417551754	2.488294914230505	2.347133186114218	2.361410634595538	2.383763754768575	2.3540180313689674	2.4262204499233095	2.3885704766434173	2.61284931725347	2.493138080806284	2.2713161797421364	2.4520896444088636	2.430585000537109	2.445735846171185	2.380322362409401	2.409941796820859	2.4652700180706635	2.5069071063586335	2.408921155656861
acs	2.339860247837441	3.2389836989580436	2.6842747493124093	3.436705620393456	3.4167744840158485	3.229032957371236	2.295159244657309	2.932957972707381	2.7607343821128265	2.450227161225011	3.3509131670274384	2.3310320472283066	3.1185365539449297	3.3160019483996397	2.606435824059449	3.6760235561833325	3.626405907679336	3.564352018559577	3.207772098657488	2.2985522414199706
ppsA	2.504410219232562	2.8364924328214016	2.0713663701743266	2.842542657588044	2.668044517865867	2.531294639769625	2.3610252858239416	2.6019380825857708	2.4861017311762317	2.459049230763524	2.631968789544344	2.5557103240354073	3.0008898642950856	2.898257476241043	2.4036971362374744	2.7702181896490097	2.7389487146531097	2.7229235546644874	2.6114547435949937	2.572763582416971
guaA	2.7981270216180167	2.5637305871032825	2.7643054260116946	2.6795849428398855	2.5347179712286856	2.7383153295744282	2.8851984885558273	2.699591418940728	3.2926178739664955	2.661803422890046	2.5734884900505373	2.744784084213922	2.594200044189827	2.744094206247368	2.7353910404397666	2.416784488319799	2.511349789121871	2.5692207235543414	2.7189407623932884	2.7717788053561794
mukB	1.758885034571987	1.6014647608306827	1.7917611003997092	1.6036587032260508	1.639310136563042	1.7050606376753468	1.5956258238693874	1.6341721816080426	1.5664875836910854	1.7453844353699777	1.7619053114507257	1.4680492560620304	1.7053662563957932	1.6712736252315714	1.7541637550203735	1.8877828751571528	1.891661700638717	1.8287215376259278	1.8098813985643034	1.5825430490628356
yjjK	2.8071468292589112	2.623263469796152	2.7765716158662728	2.7473941873565595	2.6865264465563787	2.7252935884807554	2.7075745829544524	2.771214298828524	2.843090358313174	2.7410979894621925	2.8049533569747376	2.560144083034442	2.7331441952064286	2.8062266555642124	2.6886579716063523	2.637461066182939	2.6107487363988864	2.6604247197686686	2.7581970551340222	2.548865853313208
gyrB	2.204871281618928	2.1426205898947597	2.289865920327211	2.1520634817068784	2.098599956042238	2.2280934765798546	2.2229824855044433	2.2114660523576744	2.2633115530737595	2.310457129028007	2.194772250958676	2.0956925245240723	2.2224486917612225	2.143657765653642	2.2034950677475047	2.2365480144944807	2.28710209011936	2.2789945667079423	2.33024077648072	2.204984315280156
rne	2.331698330692478	2.1725015017155576	2.333814081099147	2.214984677246407	2.175158402755345	2.3332688429778856	2.225683590799455	2.2104271123523667	2.263913350939693	2.290551494014558	2.337233535216801	2.1226221998740438	2.2019936310013377	2.175591192737362	2.259554673458554	2.4459290401075924	2.43961006000474	2.4499090273917368	2.450718226735389	2.132732025676615
thrS	2.456667392422412	2.2302099116983807	2.3364766854818613	2.309526806286971	2.2367072538297657	2.263897862564619	2.270085022990464	2.3107609671836165	2.2106486054540446	2.366623586515421	2.2677986046925054	2.1551275728405197	2.291382926270081	2.2503461022086046	2.3303771627374426	2.5391045568616235	2.480956035163324	2.453357290224504	2.4798909824748003	2.2558697332182187
pgk	3.8671342535357107	3.8943303883278824	3.9515275156498513	3.848814594335749	3.8984093315717727	3.8226703896229646	3.8999173162161576	3.8702538576558783	3.938295597938458	3.8423675160442885	3.7480478380685867	3.9272234573200437	3.828804703464826	3.79751114300323	3.919511579661043	3.8390502080986257	3.796216947693869	3.8318957209357616	3.8340974545105335	3.876173770101543
gdhA	2.6783395834665495	2.9823751360764854	3.079461598369044	2.851007053759287	2.80357679449547	3.038106452296212	3.099723170629727	2.952756214863544	2.5318363012305642	2.1356351430488685	2.9735504276491036	2.9739487242160845	2.956344041419678	2.899825943356611	3.0419510952769193	2.9172394172603076	3.0726284434233238	3.169154599162196	3.2496666981971685	3.034504440353315
glyA	3.5738049047189584	3.3787212705288088	3.6109799995985017	3.5042004379734935	3.5202887359073483	3.557448110892052	3.6867711680436566	3.482543262237769	3.319208364617334	3.0958973577975226	3.552249918733907	3.6752920743893798	3.5634083820339626	3.5730790981206892	3.646538353476156	3.2188979857313145	3.3041190025141813	3.365842645848173	3.4661440326281188	3.64504424785424
oppA	2.805022067864277	2.890900161125367	3.070364469073896	3.100304938526245	3.054930789241299	3.165882048037259	3.0574736511991003	3.0327443435394854	3.6327130683035675	2.904971448202891	3.069092330350505	3.427003348807759	3.1204699072381237	3.1652145158223295	3.271745251271035	3.140018169565438	3.2060654699262043	3.1909473634493035	3.1644241696359328	3.0906751454913093
ftsZ	2.9984668556994385	2.9226883579127443	3.001080624951238	2.951023850868441	2.9133986828146865	2.979962555695085	3.0805968757296522	2.9701575657556147	3.0329345429924888	2.9774687096052572	3.019787328924532	3.0310087004576163	2.999181924380665	2.9930390235823654	3.0853895312684196	2.8563057554843203	2.876055661719777	2.8748368646961464	2.902550075404285	2.9745219520560218
aceB	3.468114189936047	3.728653984544879	2.9731763705300427	3.4230922771501846	3.634762808255024	3.371576766313455	2.9401535730467434	3.254054621987836	2.6759047327966585	2.4640552903728894	3.451276203779858	3.3277183421305483	3.0514501375339425	3.3079157340678806	3.01208800295565	3.7120277877819206	3.694546161365988	3.59256821449335	3.403440759394435	3.044390440552706
nuoG	2.033197289153417	2.3598860157894945	2.4574658535254867	2.503061245251551	2.379007082479704	2.482761358530955	2.2675580794281593	2.5008864601872114	2.5076597079569347	2.65759959725358	2.5137308244657564	1.8362124467513228	2.5039531137534414	2.5081114573917604	2.2191210840448274	2.5975185477339395	2.5724640241614667	2.5786517502108475	2.5228027811568707	2.1472174966087296
cysI	2.5694469615063147	2.617278554272793	2.719462143273841	2.6678083350644166	2.5471233905324704	2.6716911435970623	2.776200567606801	2.741537528944631	2.3665117829425606	1.8721986202576628	2.6135197040361366	2.2270334486332137	2.665044259776681	2.5958889639292693	2.5612425915855006	2.5004063483312247	2.4904447275487103	2.5498334402876726	2.6384798079628067	2.448905571236263
polA	1.8727086970511235	1.9662537143136312	1.9145264798763832	2.0084185469836515	1.940099959999573	1.979729451642052	1.9406424606235004	1.9806941608564217	1.9242492805577083	2.040066759387721	1.9269936246388581	1.7216012598616925	2.062603672886812	1.932738945682654	1.9284125594151378	2.0401440636769936	2.0237516802666784	2.0012564431663336	2.0063860615969342	1.8192074825151476
gapA	3.990845319766974	3.7265614885407228	4.0858864269344535	3.7136554962785975	3.6437496338034605	3.8125257936914685	3.970302040482738	3.847292528753443	3.8236290586369663	3.766999554109053	3.7806743179268527	3.680734737612866	3.7030232685617936	3.741246345605502	3.907449669434241	3.6289150440088984	3.653409477294423	3.732481388842776	3.875087159465858	3.853493877223388
purH	2.7931335153777908	2.4761432512687085	2.737570419464502	2.688871600334422	2.5579423001076713	2.662350460281868	2.7333012867428885	2.710440094982564	2.584078761252168	2.0300382902050123	2.6170973388701957	2.6516655110457594	2.7916392036682898	2.692655193218602	2.7063746221559666	2.429193694832787	2.4713182181765556	2.506994921558968	2.697432089990535	2.7316430228736923
tnaA	2.1601692674743416	2.801988477255947	2.1330779307903485	2.579704137503907	2.5658858156641293	2.37673403198021	2.0850674218134166	2.353546293595948	4.0394365955326865	3.727137198499879	2.5652918974163184	1.9887557540058465	2.3265971775500818	2.5902072830767704	2.1222820084327627	3.0824316755780403	2.9521704193919227	2.8887294030339383	2.6790575388078817	2.027680216901509
acnA	2.103734543505562	2.6244805832683977	2.117686096605771	2.484274918283871	2.539179558984851	2.5175375006255925	2.072209411103215	2.242018587786648	2.0464740498338223	2.068973346891707	2.448858617336926	2.0548370870336203	2.274389932139079	2.424925306464674	2.0115952116508105	2.6373480475629765	2.629075473443521	2.514385795636728	2.335138919671503	2.080411066087313
nuoC	2.1612187948761346	2.3687968828194816	2.466497815501251	2.4815819036419167	2.3807754480526575	2.522409919281873	2.2683761363194876	2.547034150272889	2.5685912184490007	2.5885419876109217	2.493256906896422	1.9842237735958617	2.4076644851098767	2.439616214925228	2.3069060717402614	2.611038472989697	2.6436072919264317	2.5994267720808533	2.585076686659086	2.21302915298361
glnA	3.3612432347523726	3.1176022786743007	3.4104454594363363	3.171074655490576	3.201178117254409	3.185595725098134	3.548546935899549	3.345321953020199	3.090546121789343	2.9424373868283533	3.314125739170146	3.2397542885995896	3.235777679946974	3.1609510862817536	3.336291364934338	3.3541505672133294	3.3116702527778297	3.303094049438203	3.403338548292349	3.4464320595384983
leuA	2.9539232037413448	3.0477759189447657	2.869061715778791	2.824525017509869	3.053028829514611	2.8353785717893474	2.7306051451705295	2.863587208559582	2.1025693291858216	2.0269042697599007	2.8695026619827098	3.0779901952837734	2.7000502980797334	2.893391706521282	3.028819942820003	3.2109368382732653	3.0458126161621957	2.9840311938148383	2.9119200512312293	2.604772702822817
aldB	2.098743597740315	2.653357790996571	1.9464031204553163	2.73499204019789	2.889427456863417	2.3943196479617668	2.0672340594163114	2.3576232821911787	2.00579821168137	1.9428376869591826	2.4968393711139965	2.1318405821387687	2.5124098543555435	2.4253729797078667	2.0821829414446635	3.3626231245794407	3.1405672843948507	2.894331163350457	2.491186758994012	1.9612322956399648
dld	1.9094138082664887	2.247200177271493	2.0267755093485857	2.198868338771942	2.1331773067871524	2.095402960459006	2.0814650366352025	2.080351730744173	1.9431446721760275	1.7323490893806	2.1047754505305827	2.0878523395709454	2.140686978011581	2.1342932180244674	2.1816750566589076	2.280951524709459	2.1839830421953477	2.196264625213783	2.1631137966975813	2.040907942483205
glcB	1.8584489871213268	2.796056492021119	1.9349733281352377	2.355048001933214	2.530422114984949	2.3651972167728306	1.7481834790371236	2.2191563076650076	1.9697727264854428	1.8808154573735003	2.414181393767936	1.728484329292985	1.8399638022716382	2.3075923928881936	1.9476870652750051	2.644481955644295	2.7080307445563827	2.5927406973106844	2.265511488762031	1.7642488828554435
gltA	3.4667517623872066	3.951747988939183	3.590671961359512	3.6194198159690485	3.680754902095428	3.680716921737971	3.282923817193735	3.5800883919106945	3.511411263434454	3.293767595049926	3.7973236028966877	3.332172359508453	3.949351533826336	3.6411642954933856	3.5299335287039355	3.9083575894186	3.890837396201617	3.827255053599669	3.8442841504079475	3.269681915021902
ahpF	2.7841518494329827	2.763052462520761	2.7735585997909933	2.709269519087164	2.5938633346896207	2.9309851571674432	2.6839298102522635	2.7000491789527272	2.7632337836611574	2.7927162801632623	2.7294077644242716	2.6211825873775076	2.6392774663636214	2.729718980153894	2.842128600317504	2.5497086253882215	2.6114625080269045	2.655194566356604	2.6517526632626858	2.769986564592804
ompA	4.175097843172823	4.292856547748592	4.248907011500783	4.267620527756559	4.285803389478662	4.417326491130551	4.375455677405216	4.347014889179253	4.343511499338003	4.245890199939545	4.226544116452177	4.471734382653519	4.229281457072376	4.3036837236171355	4.3824414184417435	4.366629844332608	4.384027521556568	4.408993087645764	4.435452084526697	4.328693012082331
glmS	2.975935269371413	2.6405062029806765	2.9098798435298545	2.8254355630695414	2.746591839247957	2.6134202076042254	2.9021465660214067	2.890900551628724	2.928553760792752	2.8018303601347423	2.730807084239738	2.6167321799536998	2.8260386807580766	2.877667837991809	2.91404881756518	2.654110939881592	2.6742034338056544	2.730410287279427	2.815508401014614	2.725164867905724
proS	2.8862357985760085	2.7755693588951393	2.972603718249163	2.87961969073188	2.8568616547702392	2.822059887599852	2.933132544491506	2.9050003497407606	2.9172168823230415	2.8890563530323754	2.933009589082114	2.6904646168651363	2.885746175335619	2.938126053082293	2.9533303308519474	2.797952773171465	2.802344880967373	2.8449647124250435	2.921387413283982	2.892856469354478
rplB	3.6607067440218786	3.2556034220462116	3.5780452764131505	3.3483741293921656	3.231653633591759	3.4924076291010775	3.4494451773910884	3.423824963558112	3.5828538449659386	3.680475772764011	3.403167144784752	3.2991118866076317	3.445568887431601	3.357596714607685	3.46034412953885	3.423706484478434	3.402017434285835	3.459059405902711	3.5849527178726994	3.4325827970765665
nrdA	2.223517543406995	1.9612012272236534	2.1917160297155944	2.058180056807708	2.0593909673575443	2.2048892007283953	2.0459739063697064	2.1583933281323078	2.285720094628548	2.1720289781002595	2.1871404067565186	1.9463484260288026	2.238865329989857	2.065957683289395	2.1350067425692867	2.244278454610657	2.36911130042655	2.337506932840775	2.3522431800644457	2.005381045314721
prlC	2.4614270992122504	2.4552843376766864	2.409984316157042	2.3856087464145905	2.435600184089811	2.3515274618448267	2.427656458603036	2.415053161108439	2.4143350816215596	2.5123263619236775	2.4646283686777934	2.339615596672431	2.3919312828403996	2.386778476095516	2.355764482489765	2.288184348209844	2.3637726589006607	2.310228237208519	2.3201731860804	2.400989042667272
iscS	3.485172078542343	3.3968672409630782	3.450770239697535	3.3149172233730115	3.3786721353455715	3.334251691450729	3.4336070598971142	3.425933047794074	3.348828518994356	3.185708300211979	3.437614563679927	3.3450601355852463	3.371609285438145	3.2885269701570765	3.5002594674251903	3.1480327951550215	3.2872718140836112	3.322337828419634	3.4389009423442514	3.2777214311307423
glpD	1.5866805751260398	1.4505828816364477	1.5281882625552325	1.3172863195424105	1.5011685466999538	1.3206938558162165	1.4284993327431459	3.1087708016032662	2.907473182905263	2.6656959023551527	1.5551641566209888	1.5315081847840948	1.3027481448668385	1.4746661684922724	1.545371689205391	1.4208572151557026	1.4642553487087646	1.4011337059670756	1.3587339055747854	1.5525908149654501
atpA	3.402546452548433	3.4632676275032495	3.5692266489050484	3.575411634370357	3.4930886575652917	3.6128032565097037	3.46036559803973	3.5892121409846043	3.672248574762387	3.459597902409397	3.5797182641587812	3.320104945788359	3.66642639079647	3.6547127682412945	3.5253656361587784	3.430161279150313	3.4989713909081224	3.529921367294261	3.56092385373073	3.305132250082731
cysJ	2.783975128363364	2.616128816079757	2.8575094034971213	2.656248689186723	2.5727977062434264	2.6538319270217605	2.8182029091877676	2.7472148114210726	2.4672729314699127	1.945216084609918	2.653654556351415	2.4289106639749534	2.651964853740336	2.668077450038546	2.7028985291862195	2.387355641263459	2.4248758755070963	2.5198055640225046	2.6458919328614385	2.682169837721253
ftsH	2.7349616994982173	2.5115142205253163	2.645758308156854	2.57979663754611	2.5889093222979103	2.602308297604925	2.64693139416027	2.6563700427034047	2.6272276059375215	2.6771790722690243	2.6074567260653136	2.623831861445431	2.677439830252378	2.5948156192021368	2.6728403683307596	2.6829138478126544	2.665307325431118	2.67221653488922	2.7129994641545694	2.6591604484758125
rho	2.7816191720516246	2.734362979656526	2.7835469884854365	2.7384976633864015	2.6518913585338852	2.6933882670586278	2.8083677118336237	2.7466367423457867	2.7612075441769983	2.8532768152292647	2.75195949720949	2.651705548288956	2.7491577707931967	2.779701515473323	2.743902872549868	2.773410047091792	2.73397880945203	2.7460884156249348	2.7892191447551786	2.738525636302259
metK	3.4766479630187432	2.9697966759910868	3.2194090739636687	3.0759214290516264	3.1147893862659815	3.206504783658935	3.3943115102373684	3.168470344225338	3.0225931795186796	2.9292675964704884	3.1559362310987216	3.39204047665103	3.2107569884554774	3.134173329659228	3.368818593344638	3.071975939860941	3.1021666725809975	3.1201812505137068	3.229552290780303	3.6287805425852735
guaB	3.1788460327511467	3.0266118086926586	3.1690760521776915	3.1357338700923814	2.9328681179113674	3.1089175261587534	3.3480868168133178	3.079280710847882	3.6717209382821006	2.8514739372789735	3.014551533380581	3.392591391493161	3.0227618175993696	3.177982286433306	3.2512729072829627	2.9070075115406553	2.913538321010181	3.005486807319812	3.1890156432564827	3.3204615912244035
copA	3.0046092372550177	2.9891400843857046	2.8365545161041648	2.985280975719162	2.911318038646258	2.6939198585133335	2.7397525511166	2.934110398035954	2.560280964139898	1.8810070559308076	2.9424459581218443	2.6304450955441516	2.995384289377561	2.9457626452042653	2.824156632603108	2.8851001515772485	2.8496526085789324	2.896155968930648	2.803771299099959	3.2414589913968346
nusA	2.902019829908855	2.8627784587112237	3.0264974894658137	2.9535334743932418	2.9622781536557827	2.976939897816627	3.0437854835325386	2.970279443823469	3.0126696431730786	3.081061138638667	3.0093959849130245	2.962990651460471	2.9599473571509494	3.0213330191658487	3.011260865123954	2.85789678699458	2.8615093718325473	2.8949434160271	2.9107902230437777	2.870054373914667
rpoA	3.4374692705443497	3.477217208849993	3.4267114602433515	3.5097642100706463	3.4222644179695876	3.4340249377901637	3.4610421196297394	3.50483826173198	3.5548232452594624	3.6252917142389345	3.40545026735576	3.4726078753070544	3.4920214630579625	3.3973153430388163	3.4590149640755983	3.4942022747760095	3.4962627741783128	3.5498954495590516	3.551576711907093	3.4066386512582927
lysS	2.7594017516727227	2.6120216168239025	2.748186528146374	2.636151296074537	2.5505036383489466	2.635813827481039	2.7065554604732514	2.635446852259136	2.6691009573985482	2.7645800053647083	2.636689014803854	2.5826478605882053	2.566351799114152	2.642184739313718	2.759901900216047	2.600581959049285	2.6209863431196463	2.655508508407421	2.722601428986764	2.698469574765641
metG	2.6283915477931585	2.4590419993455015	2.5715842479654483	2.4647404112916105	2.434697831798471	2.4587902474969456	2.615974092447789	2.5009596992421566	2.431195630810329	2.4901542016163387	2.51656548122929	2.3961774844469423	2.5307558698959247	2.465515696805209	2.5312814481325856	2.4333758836873205	2.4554623067177075	2.475160677307487	2.5214326358727814	2.4708847476834324
gnd	3.4923881278417097	3.1605481755602933	3.3017811430266146	3.188596363066888	3.103654875847118	3.260617617505138	3.446664703836352	3.2552637395403425	3.357838259530936	3.3201719110659544	3.2090436203425714	3.2841257930138577	3.22455331808927	3.257692018281	3.404916403045409	2.9794097166430658	3.0597972623666925	3.1175609769190986	3.2581981437289937	3.425105108313618
mglB	2.795872246352823	3.7112584201353904	3.275174785255945	3.8164432266013164	4.360784919060739	3.5847016364843123	2.80572420218427	3.57749478108302	3.4881575745774844	3.3840803079350246	3.907874789329086	2.689703094084141	3.6343531513672773	3.7854585035256947	3.0605992232174746	3.804952953372334	3.8451694061695765	3.8724363280929897	3.6607421771547073	2.744695017159668
livJ	3.5338919286641364	3.7448637549101704	3.687830680831743	3.806415420011596	3.7843188662968745	3.8518159686667754	3.6585521915264043	3.70607891313476	2.774414385513872	2.3582928246039465	3.7902650148229036	3.6141034195482447	3.7224186801529875	3.8288381261993627	3.5561544026073237	3.8754571152799837	3.950698274005999	3.9422848475501513	3.816241360158455	3.5575752045000817
metH	1.6339282168120273	1.6696162652329556	1.9798131801743972	1.7657808335700214	1.784139582270235	1.8147295412678512	1.9219091814280809	1.8346118598722165	1.5643286476807658	1.5120039885410776	1.8806429225498922	1.700318669057555	1.8644642759076242	1.8878598557272614	1.9321186453039894	1.7831706454843539	1.8074188473331532	1.8080486736264643	1.8830114920251873	1.8149721035368667
mdh	4.0765432590215065	4.498476134140431	4.16764543956866	4.200668121937916	4.120042479003377	4.160225658829	4.022836339473216	4.153937839028556	4.1954057181011795	3.9442468947401443	4.304554160607915	4.07684854229675	4.490239567410473	4.207988964841248	4.157305708860289	4.135537317181631	4.157639961736039	4.18251104941501	4.197772421563347	3.815058890439406
