log-TPM	count	mean	std	min	25_percentile	50_percentile	75_percentile	max	cv	noise	lin_slope	lin_r	spearmans_rho
b1296	30.0	4.282583987906315	1.5667238441951261	2.04140686444494	3.2646100961029196	3.671700291104585	5.3180923721541955	8.391280702404714	0.3658361047020754	0.13383605550358785	-0.10549898939309628	-0.5668247820510403	-0.6685949535198151
b1297	30.0	5.985574916325908	2.2096735507411966	2.58518542290621	3.9838405251020417	6.024515780866562	7.409320571001362	10.830847211434751	0.3691664679886002	0.13628388108717818	-0.06830463771018483	-0.5175906074200858	-0.5700300402388574
b1298	30.0	4.953773202626083	2.023518853205675	2.49620104680413	3.31108362806631	4.51585635102159	6.397618339176762	9.594949202053535	0.40848031801960005	0.1668561702093936	-0.07460859882255683	-0.5177310551989748	-0.5649126745380402
b1299	30.0	5.986468564549102	1.2447898011407024	4.0889550099275	5.216146763793827	5.76575559985773	6.548462342804737	9.424031688201776	0.20793390756482813	0.043236509915178495	-0.12526075155522415	-0.5347109917235382	-0.6501279381646923
b1300	30.0	4.8308252993117895	1.672618601563704	2.15359647297717	3.47105629192462	4.6509415195966275	5.6801566389221065	8.795290463294645	0.3462386855103183	0.11988122734391309	-0.0700035436456035	-0.40153649576389816	-0.4681277145443232
b1301	30.0	4.2219471537329545	1.7836062550646534	0.773834802635371	3.1948466396500677	4.225472143220055	5.249811837721042	7.926694381533769	0.42246058278764276	0.17847294400927474	-0.05987024807646066	-0.3661998159101749	-0.44966069918920015
b1302	30.0	4.020524179012018	1.6874808459639299	0.946611212107088	3.0010586148271914	3.83069652425784	4.9728383110719445	7.724940745219105	0.41971662669582616	0.1761620467249235	-0.06662525474113762	-0.38555453144837043	-0.4323061546386026
b1303	30.0	4.904750237326849	0.3683511443731808	4.3531971294840694	4.620097459627928	4.871351748349705	5.129620352365433	5.74121282121568	0.07510089740551944	0.005640144791114356	0.457282364257348	0.5776364006775251	0.610523977523585
b1304	30.0	6.729634626612911	0.8121338990704092	4.42589122386947	6.468422876843073	6.755492513558508	7.102959471664376	9.25573291231537	0.12068023661474234	0.014563719509390194	-0.03936861056737831	-0.10964423541215926	0.12081432937146745
b1305	30.0	2.9263626760002435	1.2239317625300639	0.0	2.330742280548641	2.973750251257065	4.0695295800831435	5.311988056974255	0.41824336148345614	0.17492750942498095	-0.09015967444870665	-0.3784230812000782	-0.2752558967512239
